waveAng,fluxmaggies
3785.4748,1.0158605484124919e-08
3786.3751,9.854562003979002e-09
3787.2753,9.376706227739734e-09
3788.1757,9.13494492038096e-09
3789.0758,9.055361565192973e-09
3789.9759,8.93994218684863e-09
3790.8763,8.852862737718972e-09
3791.7765,8.880826754406686e-09
3792.6768,8.863955439530187e-09
3793.5770000000007,8.630654181762853e-09
3794.4771000000005,8.29215146211141e-09
3795.3775,8.092597198936706e-09
3796.2776,8.19758047224094e-09
3797.178,8.529763208030307e-09
3798.0781000000006,8.789436411232362e-09
3798.9782999999998,8.846204716871478e-09
3799.8786999999998,8.797232747661746e-09
3800.7787999999996,8.736693400668444e-09
3801.6792000000005,8.696820396792166e-09
3802.5793000000003,8.745554942956341e-09
3803.4793999999997,8.997890861370651e-09
3804.3797999999997,9.345706604291541e-09
3805.28,9.576710593332156e-09
3806.1803000000004,9.63530338972535e-09
3807.0804999999996,9.561153046571314e-09
3807.9805999999994,9.535749720095294e-09
3808.8809999999994,9.767713814122855e-09
3809.7811,1.0171007097886196e-08
3810.6815,1.0521032258152358e-08
3811.5815999999995,1.0698590301246676e-08
3812.4818,1.0652033034803683e-08
3813.3822,1.0351150115767675e-08
3814.2823,9.93725508096259e-09
3815.1827,9.662018230159554e-09
3816.0828,9.563872603564155e-09
3816.9830000000006,9.648948418501351e-09
3817.8833,9.936624776679515e-09
3818.7835,1.0148057160564458e-08
3819.6837999999993,9.982589331290102e-09
3820.584,9.536975872841652e-09
3821.4841,9.268622262528145e-09
3822.3845,9.464200341787967e-09
3823.2846,9.796364587062368e-09
3824.185,9.747583719421119e-09
3825.0852000000004,9.30835500596841e-09
3825.9853,8.900494144695775e-09
3826.8857,8.712739895495153e-09
3827.7858000000006,8.628609599554267e-09
3828.6862000000006,8.525674751591005e-09
3829.5863,8.393849546355507e-09
3830.4864999999995,8.281178737506618e-09
3831.3868000000007,8.173378320159753e-09
3832.2870000000003,7.987357069976729e-09
3833.1874000000003,7.865972604318e-09
3834.0874999999996,8.144609074494168e-09
3834.9875999999995,8.800771110043296e-09
3835.8880000000004,9.472303822669741e-09
3836.7881,9.779618520288502e-09
3837.6884999999997,9.51396245570095e-09
3838.5886999999993,8.827267339326086e-09
3839.4888,8.209508031424652e-09
3840.3892,7.986076856223656e-09
3841.2893,8.104974408039771e-09
3842.1896999999994,8.502199927793204e-09
3843.0898,9.046959753379997e-09
3843.99,9.465503725934669e-09
3844.8904,9.700507985690583e-09
3845.7905,9.8413155111902e-09
3846.6909,9.95306147638187e-09
3847.591,1.0155571712618213e-08
3848.4911,1.0430318300930698e-08
3849.3915,1.052118450677876e-08
3850.2916999999998,1.0376924707564047e-08
3851.192,1.0350105103167239e-08
3852.0922000000005,1.0643428420974654e-08
3852.9923,1.0946474280902749e-08
3853.8927,1.0981133702856144e-08
3854.7928000000006,1.0881200059538969e-08
3855.6932000000006,1.074952327249049e-08
3856.5933,1.0602975728041113e-08
3857.4934999999996,1.0647766891296264e-08
3858.3938999999996,1.0813799306129255e-08
3859.2940000000003,1.0724055698693392e-08
3860.1944000000003,1.0484208429624577e-08
3861.0944999999997,1.0508865028630109e-08
3861.9947,1.0824408831657978e-08
3862.8950000000004,1.1140426027171078e-08
3863.7952,1.131767729358137e-08
3864.6956,1.1426680358462475e-08
3865.5956999999994,1.1579323168215386e-08
3866.4958,1.1991726296775175e-08
3867.3962,1.2952127214050283e-08
3868.2963,1.4385182808070617e-08
3869.1966999999995,1.56711910782483e-08
3870.0969,1.6008465143776874e-08
3870.997,1.5107550135961673e-08
3871.8974,1.3427016845210508e-08
3872.7975,1.1772706890676177e-08
3873.6979,1.0785109059094635e-08
3874.598,1.0611977597393382e-08
3875.4982,1.0851296029443182e-08
3876.3985,1.099413360950984e-08
3877.2987,1.0825499029976266e-08
3878.1991,1.0343686152095146e-08
3879.0992,9.822509812974638e-09
3879.9993,9.72617960732763e-09
3880.8997,9.940568491344732e-09
3881.7999000000004,9.890566898703113e-09
3882.7002,9.496119898999654e-09
3883.6004,9.185821718062686e-09
3884.5004999999996,9.20534121263348e-09
3885.4009000000005,9.350236836780178e-09
3886.3010000000004,9.657403522113806e-09
3887.2014,1.0792751198014763e-08
3888.1014999999998,1.3079603257317174e-08
3889.0016999999993,1.5563689964537037e-08
3889.9021000000002,1.676009535684957e-08
3890.8022,1.6049447363820576e-08
3891.7025999999996,1.4024455268869544e-08
3892.6026999999995,1.1833317596828855e-08
3893.5029,1.0314443176653204e-08
3894.4032,9.59925987364344e-09
3895.3034,9.39822235020734e-09
3896.2037999999993,9.443424443129492e-09
3897.1039,9.709930777200426e-09
3898.004,1.006940124278837e-08
3898.9044,1.0245056192680336e-08
3899.8045,1.025697014344983e-08
3900.7049,1.0339544749821466e-08
3901.6051000000007,1.0678929761898018e-08
3902.5052,1.1059100138363754e-08
3903.4056,1.1098477186785513e-08
3904.3057,1.0985364208056751e-08
3905.2061,1.0979144370377347e-08
3906.1062,1.089298823241012e-08
3907.0063999999998,1.0823116896834464e-08
3907.9067999999997,1.1089876600997021e-08
3908.8069000000005,1.157400077917856e-08
3909.7073000000005,1.1967867468636313e-08
3910.6074,1.2175023145141146e-08
3911.5074999999997,1.2274037869129621e-08
3912.4079000000006,1.2343508834817582e-08
3913.3081,1.2305642694915263e-08
3914.2084,1.212301943226791e-08
3915.1085999999996,1.2022878465196355e-08
3916.0086999999994,1.206934380395068e-08
3916.9091000000003,1.2027932509475561e-08
3917.8092,1.1908095543788672e-08
3918.7095999999997,1.1835268493392982e-08
3919.6098,1.1732897756324207e-08
3920.5099,1.1576440495417253e-08
3921.4103,1.144183614459378e-08
3922.3104,1.1451670802554797e-08
3923.2107999999994,1.1580647248438307e-08
3924.1109,1.1724514817430795e-08
3925.0111,1.1822424106078965e-08
3925.9114,1.1718452572916692e-08
3926.8116,1.1441404583319656e-08
3927.712,1.1155874476566002e-08
3928.6121,1.082696857779883e-08
3929.5122,1.0450804911155628e-08
3930.4126,1.0069427516451472e-08
3931.3128000000006,9.661286638583608e-09
3932.2131,9.196313168562422e-09
3933.1133,8.588648684381391e-09
3934.0134,7.961364307494767e-09
3934.9138,7.770194733533439e-09
3935.8139000000006,8.21001020307051e-09
3936.7143000000005,8.944513907336715e-09
3937.6144,9.603009996335785e-09
3938.5145999999995,1.0090810087319475e-08
3939.4150000000004,1.051834738225172e-08
3940.3151000000003,1.0966914864434834e-08
3941.2155,1.1284153059512713e-08
3942.1155999999996,1.1367814655151267e-08
3943.0158,1.1335231922623773e-08
3943.9161000000004,1.1229320223075558e-08
3944.8163,1.110376899556281e-08
3945.7166999999995,1.1252295322380649e-08
3946.6167999999993,1.172376453244283e-08
3947.5169,1.2052559038213783e-08
3948.4173,1.1941037525042772e-08
3949.3173999999995,1.1716613863941092e-08
3950.2177999999994,1.1754373959673915e-08
3951.118,1.1982420005727611e-08
3952.0181,1.2054888164003917e-08
3952.9185,1.1849677099766679e-08
3953.8186,1.1672058636923302e-08
3954.719,1.1821171545214823e-08
3955.6191,1.1974268781939181e-08
3956.5193,1.1695559228460394e-08
3957.4197,1.1238528363094962e-08
3958.3198000000007,1.1083299880312644e-08
3959.2202000000007,1.1232044117184118e-08
3960.1203,1.1329250805415377e-08
3961.0204999999996,1.1047355574203306e-08
3961.9208,1.0375521975217716e-08
3962.8210000000004,9.717436581653164e-09
3963.7214000000004,9.373126364730156e-09
3964.6214999999997,9.214578604215125e-09
3965.5215999999996,9.08077573751148e-09
3966.4220000000005,9.042325491416845e-09
3967.3221000000003,9.298395332672265e-09
3968.2225,1.0065749799674579e-08
3969.1226999999994,1.1443542591025146e-08
3970.0228,1.314111497671399e-08
3970.9232,1.4319122752579675e-08
3971.8233,1.417826473084758e-08
3972.7236999999996,1.2757229239440746e-08
3973.6237999999994,1.0940839427646284e-08
3974.524,9.643347513820648e-09
3975.4244,9.216045129540447e-09
3976.3245,9.395132093525113e-09
3977.2249,9.734286473430836e-09
3978.125,1.010331286647175e-08
3979.0252,1.0551369854215341e-08
3979.9255,1.1032011810093373e-08
3980.8257,1.1444568273003562e-08
3981.7261,1.1628530984038656e-08
3982.6262000000006,1.1567755892743492e-08
3983.5263,1.1524052762581016e-08
3984.4267,1.1642511313551007e-08
3985.3268,1.1870577692932468e-08
3986.2272,1.2126379713394824e-08
3987.1274,1.2287664143709366e-08
3988.0274999999997,1.244128105766328e-08
3988.9279000000006,1.2718673457558438e-08
3989.8280000000004,1.2870761858648393e-08
3990.7284000000004,1.279312233979131e-08
3991.6285,1.2789466071650543e-08
3992.5286999999994,1.2977334672567265e-08
3993.4291000000003,1.3202099735252e-08
3994.3292,1.3312861229713749e-08
3995.2295999999997,1.3247283027309254e-08
3996.1296999999995,1.307178770342619e-08
3997.0299,1.286297190135244e-08
3997.9302000000002,1.265795375239744e-08
3998.8304,1.2629389282731738e-08
3999.7307999999994,1.2966015006645903e-08
4000.6309,1.345760909894222e-08
4001.531,1.3677180385339681e-08
4002.4314,1.363135397117544e-08
4003.3314999999993,1.3652955639819286e-08
4004.2319,1.3713321940378102e-08
4005.1321,1.3418405886387365e-08
4006.0322,1.2800087950632932e-08
4006.9326,1.2538305063549046e-08
4007.8327,1.2900688043661515e-08
4008.7331,1.3422558605106992e-08
4009.6332,1.3685637897147749e-08
4010.5334,1.3717968807609884e-08
4011.4338,1.3727747215446388e-08
4012.3339000000005,1.3724479307016035e-08
4013.2343000000005,1.3700299490183518e-08
4014.1344,1.3737298800529976e-08
4015.0345999999995,1.380236618273552e-08
4015.9349000000007,1.3904253243529074e-08
4016.8351000000002,1.3996700248295895e-08
4017.7355000000002,1.3896970579964672e-08
4018.6355999999996,1.3768523120458947e-08
4019.5356999999995,1.3955463224298373e-08
4020.4361000000004,1.4277703556164532e-08
4021.3363,1.4322238044891941e-08
4022.2365999999997,1.4124834754332236e-08
4023.1368,1.3954465909083763e-08
4024.0369,1.3835932527530305e-08
4024.9373,1.361111622964326e-08
4025.8374,1.3428620691062043e-08
4026.7377999999994,1.359895731558672e-08
4027.6379,1.3974640949653744e-08
4028.5381000000007,1.4235154751516795e-08
4029.4385,1.4280522484836091e-08
4030.3386,1.398475497616114e-08
4031.239,1.3366419106964502e-08
4032.1391,1.2904409227377717e-08
4033.0393,1.2822893741326467e-08
4033.9396,1.288991777370455e-08
4034.8398000000007,1.3054107778309085e-08
4035.7402000000006,1.3334519389978094e-08
4036.6403000000005,1.3709091858256279e-08
4037.5404,1.4161149577190746e-08
4038.4408,1.4525619246560882e-08
4039.3410000000003,1.4636289929662464e-08
4040.2413000000006,1.4498964035883354e-08
4041.1414999999997,1.4233878065774133e-08
4042.0415999999996,1.4085163245951856e-08
4042.9419999999996,1.4231037693095105e-08
4043.8421000000003,1.4353928192082152e-08
4044.7425000000003,1.395624076615025e-08
4045.6426999999994,1.3095949869331416e-08
4046.5428,1.2446090644735731e-08
4047.4432,1.2695569964115496e-08
4048.3433,1.3569835248623148e-08
4049.2436999999995,1.4152702072529393e-08
4050.1437999999994,1.428193806563433e-08
4051.044,1.4374621019760119e-08
4051.9443,1.4437300069148397e-08
4052.8445,1.428008759441556e-08
4053.7449,1.4002594041670725e-08
4054.645,1.3765489296288947e-08
4055.5451,1.3599486561188035e-08
4056.4455,1.3587489186937725e-08
4057.3457,1.3636233134452256e-08
4058.246,1.3499807933735112e-08
4059.1462000000006,1.3368055816463502e-08
4060.0463,1.3584494832146545e-08
4060.9467,1.401151114296681e-08
4061.8468,1.421782977803166e-08
4062.7472,1.3923204572601492e-08
4063.6474000000003,1.3232115770202572e-08
4064.5474999999997,1.2727308129771009e-08
4065.4478999999997,1.2971975767568696e-08
4066.3480000000004,1.3604666142011892e-08
4067.2484000000004,1.3855427283686474e-08
4068.1485,1.3841153521254077e-08
4069.0486999999994,1.4156028990354448e-08
4069.9490999999994,1.4664495381519877e-08
4070.8492,1.4682274716034491e-08
4071.7496,1.4001180721267383e-08
4072.6496999999995,1.329397504186893e-08
4073.5499,1.3316161023270351e-08
4074.4502,1.382654793256501e-08
4075.3504,1.4059609755130591e-08
4076.2508,1.3763861709467028e-08
4077.1509,1.3109668781556329e-08
4078.051,1.2466904700924857e-08
4078.9514,1.2334482367717189e-08
4079.8516,1.2775857255328514e-08
4080.7519,1.3382642706507926e-08
4081.6521,1.3878635362567532e-08
4082.5522000000005,1.40895350824996e-08
4083.4526,1.3891875782345237e-08
4084.3527,1.350086549868606e-08
4085.2531,1.3215113850622892e-08
4086.1532000000007,1.309113721591837e-08
4087.0534,1.3144524464457614e-08
4087.9538,1.3389608206331118e-08
4088.8539000000005,1.3676013768669448e-08
4089.7543000000005,1.3772174608039443e-08
4090.6544000000004,1.361894735394938e-08
4091.5545999999995,1.336244437427812e-08
4092.4548999999997,1.3098819487443485e-08
4093.3551,1.2845448101162145e-08
4094.2555,1.273297254356092e-08
4095.1555999999996,1.2614796241231278e-08
4096.0557,1.2178298322926825e-08
4096.9561,1.1623371693825638e-08
4097.8565,1.1391357505631926e-08
4098.7566,1.1792109835488254e-08
4099.6568,1.3237820448861064e-08
4100.5569,1.6016996504755796e-08
4101.4571,1.951378725294959e-08
4102.3577,2.223186507671198e-08
4103.2578,2.2737491894068493e-08
4104.158,2.066749172107071e-08
4105.0581,1.7167415449881242e-08
4105.9582,1.410098237087542e-08
4106.8589,1.2457738819870064e-08
4107.759,1.1912015941887792e-08
4108.6591,1.1820503903678783e-08
4109.5593,1.1846648950420358e-08
4110.4594,1.1859074130585312e-08
4111.36,1.1897775062915858e-08
4112.2602,1.2068550458208234e-08
4113.1603,1.2347027893952046e-08
4114.0605,1.2703735528924786e-08
4114.9606,1.304819678700716e-08
4115.8612,1.3301152905666843e-08
4116.7614,1.3526513039574555e-08
4117.6615,1.3669679588249466e-08
4118.5616,1.3529212719678845e-08
4119.4618,1.316740742228248e-08
4120.3624,1.3038516510945426e-08
4121.2625,1.3278515577271703e-08
4122.1627,1.3480365499987691e-08
4123.0628,1.345740947915001e-08
4123.963,1.3445223480077467e-08
4124.8636,1.3651313959364152e-08
4125.7637,1.3962384295839708e-08
4126.6639,1.406304787410684e-08
4127.564,1.3872411045854375e-08
4128.4641,1.3570315997650498e-08
4129.3648,1.3420516567011038e-08
4130.2649,1.3504528678386913e-08
4131.165,1.3580706488240628e-08
4132.0652,1.3446588760406559e-08
4132.9653,1.3197234969161573e-08
4133.8659,1.3159660372132787e-08
4134.7661,1.339457085720876e-08
4135.6662,1.375334374359508e-08
4136.5664,1.420643461131323e-08
4137.4665,1.4468464847846299e-08
4138.3671,1.446799567092782e-08
4139.2673,1.4558127094432455e-08
4140.1674,1.477036046914133e-08
4141.0675,1.4880336247352113e-08
4141.9677,1.4770135979987634e-08
4142.8683,1.429758687258045e-08
4143.7684,1.3527083004079963e-08
4144.6686,1.3046252936915523e-08
4145.5687,1.3318961908410836e-08
4146.4689,1.3973219453423947e-08
4147.3695,1.4393372946943979e-08
4148.2696,1.4514530503001803e-08
4149.1698,1.4464189461638935e-08
4150.0699,1.4271381668627893e-08
4150.97,1.4095657735213047e-08
4151.8707,1.4117376333449014e-08
4152.7708,1.41968913447877e-08
4153.6709,1.4187112014109113e-08
4154.5711,1.4048363415067405e-08
4155.4712,1.3880158103260448e-08
4156.3718,1.3855965465752493e-08
4157.272,1.386880421319283e-08
4158.1721,1.3935367339534049e-08
4159.0723,1.4203828012789083e-08
4159.9724,1.4513301360925555e-08
4160.873,1.4632110350243497e-08
4161.7732,1.4546911836322987e-08
4162.6733,1.4558793226128035e-08
4163.5734,1.4805759217056032e-08
4164.4736,1.495229814913037e-08
4165.3742,1.4910235867078695e-08
4166.2743,1.4849653761069909e-08
4167.1745,1.4694946852187855e-08
4168.0746,1.4422553221290113e-08
4168.9748,1.437134733257709e-08
4169.8754,1.4648121753143142e-08
4170.7755,1.4815382341386635e-08
4171.6757,1.456408682260323e-08
4172.5758,1.395324418197946e-08
4173.4759,1.3347012317607523e-08
4174.3766,1.3195089208892912e-08
4175.2767,1.3541222718515437e-08
4176.1768,1.3978826616714399e-08
4177.077,1.4142169225344999e-08
4177.9771,1.3962443294861424e-08
4178.8777,1.3704218628612255e-08
4179.7779,1.3757290217030428e-08
4180.678,1.4136953452318895e-08
4181.5782,1.4428848427403668e-08
4182.4783,1.4352310925955619e-08
4183.3789,1.4182869734620541e-08
4184.2791,1.4226715287409242e-08
4185.1792,1.447197532964346e-08
4186.0793,1.4803767669345699e-08
4186.9795,1.4828899418663553e-08
4187.8801,1.4351345441393137e-08
4188.7802,1.4003558289899619e-08
4189.6804,1.4277779230455231e-08
4190.5805,1.4733516895085457e-08
4191.4807,1.4818100367310537e-08
4192.3813,1.4676242706114152e-08
4193.2814,1.4839658895925358e-08
4194.1816,1.5250103859736798e-08
4195.0817,1.5312287979909862e-08
4195.9818,1.488029070710375e-08
4196.8825,1.4389775304251668e-08
4197.7826,1.414257907305576e-08
4198.6827,1.393107808542185e-08
4199.5829,1.3738312671790197e-08
4200.483,1.3918110331063924e-08
4201.3836,1.4246560574274639e-08
4202.2838,1.4210796112425155e-08
4203.1839,1.4027515913590734e-08
4204.0841,1.4151521754739428e-08
4204.9842,1.4378232561450953e-08
4205.8848,1.44666512870908e-08
4206.785,1.462106308199218e-08
4207.6851,1.4881872567976804e-08
4208.5852,1.5088725970039782e-08
4209.4854,1.5137410677372824e-08
4210.386,1.5002162284958324e-08
4211.2861,1.488853149178531e-08
4212.1863,1.5023540089646607e-08
4213.0864,1.528316441032135e-08
4213.9866,1.5354025333783895e-08
4214.8872,1.506725281126816e-08
4215.7873,1.4453785477683143e-08
4216.6875,1.3982741602842319e-08
4217.5876,1.4266774520976546e-08
